"sample_number","data_de_recepcao","programa","matriz","subgrupo","produto","rg","area_analitica","status","objetivo_da_amostra","motivo_de_rejeicao","liberada","data_da_liberacao","latente","descartada","data_do_descarte"
65881,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06405/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65882,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06406/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65883,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06407/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65884,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06408/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65885,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06409/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65886,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06410/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65887,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06411/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65888,26/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06412/21-PE","FEC","A","FISCALIZACAO",,"T",16/4/2021,"F",,
65904,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","06426/21-PE","BEV","A","FISCALIZACAO",,"T",2/6/2021,"F",,
65905,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","AGUARDENTE DE CANA ADOÇADA","06427/21-PE","BEV","A","FISCALIZACAO",,"T",2/6/2021,"F",,
65910,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","06432/21-PE","BEV","A","FISCALIZACAO",,"T",2/6/2021,"F",,
65912,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA ADOÇADA","06434/21-PE","BEV","A","FISCALIZACAO",,"T",2/6/2021,"F",,
65913,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","CERVEJA","06435/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
65915,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","CERVEJA","06437/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
65917,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","CERVEJA","06439/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
65919,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR DE CAJU","06441/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65920,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","CERVEJA","06442/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
65921,26/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","CERVEJA","06443/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
65924,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR MISTO DE FRUTAS","06446/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65925,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR MISTO DE FRUTAS","06447/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65926,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR MISTO DE FRUTAS","06448/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65927,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR DE MARACUJÁ","06449/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65928,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR MISTO DE FRUTAS","06450/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65929,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_009","PREPARADO/CONCENTRADO LÍQUIDO PARA REFRESCO DE FRUTA (Caju)","06451/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65930,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_009","PREPARADO/CONCENTRADO LÍQUIDO PARA REFRESCO DE FRUTA (Goiaba)","06452/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65931,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_009","PREPARADO/CONCENTRADO LÍQUIDO PARA REFRESCO DE FRUTA (Uva)","06453/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65932,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO MISTO/BEBIDA MISTA DE FRUTA - (Duas ou mais Frutas)","06454/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65933,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","06455/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65934,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","06456/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65935,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","06457/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65936,26/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","06458/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
65949,29/3/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_009","IOGURTE COM ADIÇÃO","06464/21-PE","MIC","A","FISCALIZACAO",,"T",7/4/2021,"F",,
65950,29/3/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_012","IOGURTE COM ADIÇÃO","06465/21-PE","POA","A","FISCALIZACAO",,"T",19/4/2021,"F",,
65951,29/3/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_012","IOGURTE COM ADIÇÃO","06466/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
65952,29/3/2021,"Amostras para ensaios de contraprova","CÁRNEOS","POA_002_007","SALSICHA CONGELADA","06467/21-PE","POA","R","PERICIADESEMPATE","R01.21","T",30/3/2021,"F",,
66018,30/3/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","06523/21-PE","MIC","A","FISCALIZACAO",,"T",5/4/2021,"F",,
66019,30/3/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06524/21-PE","MIC","A","FISCALIZACAO",,"T",5/4/2021,"F",,
66020,30/3/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06525/21-PE","MIC","A","FISCALIZACAO",,"T",5/4/2021,"F",,
66021,30/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_002","AÇAÍ","06526/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
66022,30/3/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","KOMBUCHA","06527/21-PE","BEV","A","FISCALIZACAO",,"T",29/4/2021,"F",,
66023,17/3/2021,"Não Informado na Solicitação","CARNE","MIC_001_007","MORTADELA","06528/21-PE","MIC","A","PESQUISA",,"T",5/4/2021,"F",,
66024,30/3/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_002","AÇAÍ","06529/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
66053,31/3/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","06553/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66112,31/3/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06612/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
66184,31/3/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06675/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66185,31/3/2021,,"FERTILIZANTE","FEC_001_003","FERTILIZANTE ORGANOMINERAL DE APLICAÇÃO VIA SOLO","06676/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
66186,31/3/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06677/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66187,31/3/2021,,"FERTILIZANTE","FEC_001_003","FERTILIZANTE ORGANOMINERAL DE APLICAÇÃO VIA SOLO","06678/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
66188,31/3/2021,,"FERTILIZANTE","FEC_001_002","FERTILIZANTE ORGÂNICO DE APLICAÇÃO VIA SOLO","06679/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
66189,31/3/2021,,"FERTILIZANTE","FEC_001_003","FERTILIZANTE ORGANOMINERAL DE APLICAÇÃO VIA SOLO","06680/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
66190,31/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06681/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
66191,31/3/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","06682/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
66192,31/3/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06683/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66277,1/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06768/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66280,1/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06771/21-PE","MIC","R","FISCALIZACAO","R09.05","T",5/4/2021,"F",,
66284,1/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06775/21-PE","MIC","R","FISCALIZACAO","R09.05","T",5/4/2021,"F",,
66403,5/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_020","SOBREMESA LÁCTEAº","06894/21-PE","MIC","R","FISCALIZACAO","R03","T",5/4/2021,"F",,
66403,5/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_020","SOBREMESA LÁCTEAº","06894/21-PE","MIC","R","FISCALIZACAO","R03.01","T",5/4/2021,"F",,
66404,1/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06895/21-PE","MIC","R","FISCALIZACAO","R06.01","T",1/4/2021,"F",,
66436,6/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","06913/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66445,5/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_024","SOBREMESA LÁCTEA COM ADIÇÃO","06914/21-PE","POA","R","FISCALIZACAO","R01.15","T",6/4/2021,"F",,
66446,5/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_024","SOBREMESA LÁCTEA COM ADIÇÃO","06915/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
66463,5/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","OVO","MIC_004_001","OVO","06926/21-PE","MIC","R","FISCALIZACAO","R06.01","T",7/4/2021,"F",,
66464,7/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_005","MANTEIGA DE PRIMEIRA QUALIDADE COM SALº","06927/21-PE","MIC","A","FISCALIZACAO",,"T",14/4/2021,"F",,
66534,7/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","06995/21-PE","POA","A","FISCALIZACAO",,"T",19/4/2021,"F",,
66535,7/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","06996/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
66604,7/4/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","07065/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66625,8/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07084/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
66651,8/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_004","VINHO DE MESA - TINTO SECO","07106/21-PE","BEV","A","LIBERACAO",,"T",23/4/2021,"F",,
66652,8/4/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_004","SUCO/SUMO DE LARANJA INTEGRAL/ADOÇADO","07107/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
66653,8/4/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_004","SUCO/SUMO MISTO","07108/21-PE","BEV","A","FISCALIZACAO",,"T",23/4/2021,"F",,
66654,8/4/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","07109/21-PE","MIC","A","FISCALIZACAO",,"T",9/4/2021,"F",,
66874,9/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07322/21-PE","FEC","R","PERICIAL","R01","F",,"F",,
66874,9/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07322/21-PE","FEC","R","PERICIAL","R01.23","F",,"F",,
66875,9/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07323/21-PE","FEC","A","PERICIAL",,"F",,"F",,
66876,9/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07324/21-PE","FEC","A","PERICIAL",,"F",,"F",,
66955,9/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07403/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
66956,9/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07404/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
66957,13/4/2021,"Não Informado na Solicitação","LEITE","MIC_002_009","IOGURTE","07405/21-PE","MIC","A","VALIDACAO",,"T",5/5/2021,"F",,
67056,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07500/21-PE","BEV","A","IMPORTACAO",,"T",2/6/2021,"F",,
67058,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","07501/21-PE","BEV","A","IMPORTACAO",,"T",2/6/2021,"F",,
67059,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07502/21-PE","BEV","A","IMPORTACAO",,"T",2/6/2021,"F",,
67060,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07503/21-PE","BEV","A","IMPORTACAO",,"T",2/6/2021,"F",,
67061,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07504/21-PE","BEV","A","IMPORTACAO",,"T",2/6/2021,"F",,
67062,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07505/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67063,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","07506/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67064,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07507/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67065,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07508/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67066,12/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","UÍSQUE CORTADO OU BLENDED WHISKY","07509/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67091,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07533/21-PE","FEC","A","PERICIAL",,"T",22/7/2021,"F","T","21/07/2021 17:55:18"
67092,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07534/21-PE","FEC","A","PERICIAL",,"T",27/5/2021,"F","T","08/06/2021 13:57:08"
67093,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07535/21-PE","FEC","A","PERICIAL",,"T",10/6/2021,"F","T","08/06/2021 11:21:59"
67094,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07536/21-PE","FEC","A","PERICIAL",,"T",27/5/2021,"F","T","08/06/2021 13:58:05"
67095,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07537/21-PE","FEC","A","PERICIAL",,"T",22/7/2021,"F","T","21/07/2021 17:54:47"
67096,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07538/21-PE","FEC","A","PERICIAL",,"T",22/7/2021,"F","T","21/07/2021 17:54:33"
67097,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07539/21-PE","FEC","A","PERICIAL",,"T",20/9/2021,"F",,
67098,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07540/21-PE","FEC","I","PERICIAL",,"F",,"F",,
67105,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07541/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
67106,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07542/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
67107,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA SOLO","07543/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
67108,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA FOLIAR, FERTIRRIGAÇÃO, HIDROPONIA E  SEMENTES","07544/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
67109,12/4/2021,,"FERTILIZANTE","FEC_001_001","FERTILIZANTE MINERAL DE APLICAÇÃO VIA FOLIAR, FERTIRRIGAÇÃO, HIDROPONIA E  SEMENTES","07545/21-PE","FEC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
67110,12/4/2021,"Oficial FSIS/USA","CÁRNEOS","POA_002_006","CARNE DESIDRATADA DE BOVINO","07546/21-PE","POA","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67111,12/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CÁRNEOS","POA_002_006","CARNE DESIDRATADA DE BOVINO","07547/21-PE","POA","I","PERICIADESEMPATE",,"F",,"T",,
67180,13/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_011","DOCE DE LEITEº","07593/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67181,13/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_012","LEITE PASTEURIZADO INTEGRAL","07594/21-PE","MIC","A","FISCALIZACAO",,"T",22/4/2021,"F",,
67182,13/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","DOCE DE LEITE","07595/21-PE","POA","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67183,13/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","DOCE DE LEITE","07596/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
67184,13/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_015","LEITE PASTEURIZADO INTEGRAL","07597/21-PE","POA","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67282,13/4/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","OVO","MIC_004_001","OVO","07695/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67303,14/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07699/21-PE","MIC","A","FISCALIZACAO",,"T",26/4/2021,"F",,
67304,14/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07700/21-PE","MIC","A","FISCALIZACAO",,"T",26/4/2021,"F",,
67319,14/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07701/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67320,14/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07702/21-PE","MIC","A","FISCALIZACAO",,"T",19/4/2021,"F",,
67357,15/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07731/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67358,15/4/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","07732/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67516,15/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","07883/21-PE","BEV","A","FISCALIZACAO",,"T",11/6/2021,"F",,
67517,15/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","07884/21-PE","BEV","A","FISCALIZACAO",,"T",11/6/2021,"F",,
67518,15/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","07885/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67519,15/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_002","VODCA ou VODKA ou WODKA","07886/21-PE","BEV","I","PERICIADESEMPATE",,"F",,"T",,
67568,15/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07935/21-PE","MIC","A","FISCALIZACAO",,"T",30/4/2021,"F",,
67569,15/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07936/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67599,16/4/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","07964/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67600,16/4/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","07965/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67620,16/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE RESFRIADA DE BOVINO SEM OSSO","07981/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67621,16/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07982/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67622,16/4/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","07983/21-PE","MIC","A","FISCALIZACAO",,"T",23/4/2021,"F",,
67623,16/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","BAGACEIRA OU GRAPPA OU GRASPA","07984/21-PE","BEV","A","FISCALIZACAO",,"T",10/6/2021,"F",,
67624,16/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","AGUARDENTE DE CANA","07985/21-PE","BEV","A","FISCALIZACAO",,"T",16/6/2021,"F",,
67625,16/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","AGUARDENTE DE CANA","07986/21-PE","BEV","A","FISCALIZACAO",,"T",16/6/2021,"F",,
67626,16/4/2021,,"BEBIDA ALCOÓLICA","BEV_002_001","CACHAÇA","07987/21-PE","BEV","A","FISCALIZACAO",,"T",16/6/2021,"F",,
